Row ID,Supplier ID,Supplier Name,Country,NART,Use case,Module (ID),Category,Section,Field (label),Field Type,Required @ go-live,Editable by supplier,Value submitted,Submission date,Status,Workflow status,Last contact date
R022287,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,22,Conflict Minerals,Responsible Minerals Sourcing (EU and US Legislative),"Applies to all purchased products
Please fill in the additional templates for CMRT & EMRT
https://www.responsiblemineralsinitiative.org/reporting-templates/cmrt/
https://www.responsiblemineralsinitiative.org/reporting-templates/emrt/",Dropdown,Yes,yes,,2026-08-07,Missing,Open,2026-08-07
R022288,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,22,Conflict Minerals,Responsible Minerals Sourcing (EU and US Legislative),Declaration of comformidity,Dropdown,Yes,yes,tbc,2026-08-02,Flagged (needs supplier confirmation),Open,2026-08-02
R022290,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,22,Conflict Minerals,Responsible Minerals Sourcing (EU and US Legislative),Evaluation Procedures,Dropdown,Yes,yes,"Yes, compliant.",2026-08-15,Flagged (needs supplier confirmation),Open,2026-08-15
R022291,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,23,Forever Chemicals,PFAS,"Please refer to PFAS OECD list 2024
Applies to all purchased products",Dropdown,Yes,yes,"Yes, compliant.",2026-08-30,Flagged (needs supplier confirmation),Open,2026-08-30
R022292,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,24,Requirements,Global automotive declarable substance list (GADSL),"Global automotive declarable substance list (GADSL)
https://www.gadsl.org/",Dropdown,Yes,yes,"Yes, compliant.",2026-08-11,Flagged (needs supplier confirmation),Open,2026-08-11
R022295,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,25,Requirements,California Proposition 65,Applies to all purchased products,Dropdown,Yes,yes,Unknown / not specified,2026-07-15,Flagged (needs supplier confirmation),Open,2026-07-15
R022298,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,26,Requirements,"Food allergen(s) EU 1169/2011, Annex II","Does the product contain food allergen(s) mentioned in the Regulation (EU) 1169/2011, Annex II?",Dropdown,Yes,yes,"Yes, compliant.",2026-08-13,Flagged (needs supplier confirmation),Open,2026-08-13
R022300,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,26,Requirements,"Food allergen(s) EU 1169/2011, Annex II",Evaluation Procedures,Dropdown,Yes,yes,Unknown / not specified,2026-08-06,Flagged (needs supplier confirmation),Open,2026-08-06
R022301,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,27,Requirements,EU Food contact status,"Regulation (EC) No 1935/2004 of the European Parliament and of the Council of 27 October 2004 on materials and articles intended to come into contact with foodstuffs and repealing Regulation (EC) No 1935/2004 of the European Parliament and of the Council of 27 October 2004 on materials and articles intended to come into contact with foodstuffs
Directives 80/590/EEC and 89/109/EEC, Official Journal of the European Union L 338/4 of 13 November 2004, as last amended by Article 5 of Regulation (EU) 2019/1381 of 20 June 2019, Official Journal of the European Union L 231/1 of 6 September, Article 3(1)(a) and (b) ",Dropdown,Yes,yes,"Yes, compliant.",2026-08-05,Flagged (needs supplier confirmation),Open,2026-08-05
R022304,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,27,Requirements,EU Food contact status,"Lebensmittel-, Bedarfsgegenstände, - und Futtermittelgesetzbuches (Lebensmittel- und Futtermittelgesetzbuch– LFGB) of the Food, Consumer Goods, and Feed Code (Food and Feed Code – LFGB) in the version published on 15 September 2021 (Federal Law Gazette I p. 4253), last amended by Article 7 of the Act of 27 September 2021 (Federal Law Gazette I p. 4530), §§ 30 and 31",Dropdown,Yes,yes,,2026-08-25,Missing,Open,2026-08-25
R022305,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,27,Requirements,EU Food contact status,Please state EU foodlaw status of your product incl. the relevant paragpraph,Freetext,Yes,yes,"Confirmed per supplier declaration for please state eu foodlaw status of your product incl. the relevant paragpraph, evidence on file.",2026-08-05,Outdated,Open,2026-08-05
R022307,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,27,Requirements,EU Food contact status,COMMISSION REGULATION (EU) No 10/2011,Dropdown,Yes,yes,Unknown / not specified,2026-08-30,Flagged (needs supplier confirmation),Open,2026-08-30
R022309,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,27,Requirements,EU Food contact status,Evaluation Procedures,Dropdown,Yes,yes,,2026-08-02,Missing,Open,2026-08-02
R022311,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,27,Requirements,EU Food contact status,Please state EU foodlaw status of your product incl. the relevant paragpraph,Freetext,Yes,yes,"Confirmed per supplier declaration for please state eu foodlaw status of your product incl. the relevant paragpraph, evidence on file.",2026-08-10,Outdated,Open,2026-08-10
R022319,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,29,Requirements,Global Inventory Status for Canada (DSL),Canada (DSL),Dropdown,Yes,yes,"yes, see attachment",2026-08-25,Flagged (needs supplier confirmation),Open,2026-08-25
R022320,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,29,Requirements,Global Inventory Status for Canada (DSL),Substance,Freetext,Yes,yes,pending,2026-07-14,Flagged (needs supplier confirmation),Open,2026-07-14
R022321,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,29,Requirements,Global Inventory Status for Canada (DSL),Evaluation Procedures,Dropdown,Yes,yes,Supplier declaration and laboratory analysis,2026-07-14,Outdated,Open,2026-07-14
R022327,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,29,Requirements,Global Inventory Status for China (IECSC) ,Evaluation Procedures,Dropdown,Yes,yes,pending,2026-07-30,Flagged (needs supplier confirmation),Open,2026-07-30
R022329,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,29,Requirements,Global Inventory Status for Korea (KECI),Substance,Freetext,Yes,yes,"Confirmed per supplier declaration for substance, evidence on file.",2026-07-20,Outdated,Open,2026-07-20
R022333,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,29,Requirements,Global Inventory Status for New Zealand (NZIOC),Evaluation Procedures,Dropdown,Yes,yes,Unknown / not specified,2026-08-29,Flagged (needs supplier confirmation),Open,2026-08-29
R022336,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,29,Requirements,Global Inventory Status for Philippines (PICCS),Evaluation Procedures,Dropdown,Yes,yes,"Yes, compliant.",2026-08-12,Flagged (needs supplier confirmation),Open,2026-08-12
R022337,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,29,Requirements,"Global Inventory Status for Japan (ENCS), (ISHL)","Japan (ENCS), (ISHL)",Dropdown,Yes,yes,"Yes, compliant.",2026-08-28,Flagged (needs supplier confirmation),Open,2026-08-28
R022338,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,29,Requirements,"Global Inventory Status for Japan (ENCS), (ISHL)",Substance,Freetext,Yes,yes,Unknown / not specified,2026-07-22,Flagged (needs supplier confirmation),Open,2026-07-22
R022339,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,29,Requirements,"Global Inventory Status for Japan (ENCS), (ISHL)",Evaluation Procedures,Dropdown,Yes,yes,"Yes, compliant.",2026-07-26,Flagged (needs supplier confirmation),Open,2026-07-26
R022345,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,29,Requirements,Global Inventory Status for Mexico (INSQ),Evaluation Procedures,Dropdown,Yes,yes,,2026-07-15,Missing,Open,2026-07-15
R022346,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,29,Requirements,Global Inventory Status for Malaysia (EMS),Malaysia (EMS),Dropdown,Yes,yes,"yes, see attachment",2026-08-04,Flagged (needs supplier confirmation),Open,2026-08-04
R022351,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,29,Requirements,Global Inventory Status for Malaysia (EHSNR),Evaluation Procedures,Dropdown,Yes,yes,tbc,2026-08-03,Flagged (needs supplier confirmation),Open,2026-08-03
R022353,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,29,Requirements,Global Inventory Status for Australia (AICS),Substance,Freetext,Yes,yes,,2026-07-21,Missing,Open,2026-07-21
R022356,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,30,Full Material Declaration,Material 1,CAS No. ,Freetext,Yes,yes,TBD,2026-08-22,Flagged (needs supplier confirmation),Open,2026-08-22
R022360,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,30,Full Material Declaration,Material 2,CAS No. ,Freetext,Yes,yes,tbc,2026-08-07,Flagged (needs supplier confirmation),Open,2026-08-07
R022362,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,30,Full Material Declaration,Material 2,"Additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method.",Freetext,Yes,yes,"Confirmed per supplier declaration for additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method., evidence on file.",2026-07-30,Outdated,Open,2026-07-30
R022364,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,30,Full Material Declaration,Material 3,CAS No. ,Freetext,Yes,yes,"Confirmed per supplier declaration for cas no. , evidence on file.",2026-08-16,Outdated,Open,2026-08-16
R022365,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,30,Full Material Declaration,Material 3,"Substance concentration (in %)
The concentration of the substance as a percentage of the homogeneous mass of the material.",Freetext,Yes,yes,,2026-08-09,Missing,Open,2026-08-09
R022367,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,30,Full Material Declaration,Material 4,Substance Name,Freetext,Yes,yes,pending,2026-08-05,Flagged (needs supplier confirmation),Open,2026-08-05
R022375,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,30,Full Material Declaration,Material 6,Substance Name,Freetext,Yes,yes,N/A,2026-08-16,Flagged (needs supplier confirmation),Open,2026-08-16
R022376,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,30,Full Material Declaration,Material 6,CAS No. ,Freetext,Yes,yes,123,2026-08-30,Flagged (needs supplier confirmation),Open,2026-08-30
R022377,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,30,Full Material Declaration,Material 6,"Substance concentration (in %)
The concentration of the substance as a percentage of the homogeneous mass of the material.",Freetext,Yes,yes,Unknown / not specified,2026-08-02,Flagged (needs supplier confirmation),Open,2026-08-02
R022381,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,30,Full Material Declaration,Material 7,"Substance concentration (in %)
The concentration of the substance as a percentage of the homogeneous mass of the material.",Freetext,Yes,yes,Unknown / not specified,2026-08-15,Flagged (needs supplier confirmation),Open,2026-08-15
R022383,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,30,Full Material Declaration,Material 8,Substance Name,Freetext,Yes,yes,,2026-07-19,Missing,Open,2026-07-19
R022385,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,30,Full Material Declaration,Material 8,"Substance concentration (in %)
The concentration of the substance as a percentage of the homogeneous mass of the material.",Freetext,Yes,yes,,2026-08-18,Missing,Open,2026-08-18
R022394,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,30,Full Material Declaration,Material 10,"Additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method.",Freetext,Yes,yes,"Yes, compliant.",2026-07-24,Flagged (needs supplier confirmation),Open,2026-07-24
R022395,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,31,Sustainability data (currently optional),Share of virgin fossil material,Substance concentration (in %),Freetext,Yes,yes,123,2026-08-04,Flagged (needs supplier confirmation),Open,2026-08-04
R022406,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,MDF,31,Sustainability data (currently optional),Share of other circular material feedstock,"Additional information
Source of the recycled material (e.g., post-industrial vs. post consumer), type of recycling (e.g., mechanical), type of certification (e.g., ISCC, mass balanced), measuring method, etc.",Freetext,Yes,yes,"Yes, compliant.",2026-08-19,Flagged (needs supplier confirmation),Open,2026-08-19
R022408,17797509,Blue Horizon Industries S.p.A.,India,26931-99332-03,SDS,1,SDS ,SDS,SDS file Upload or LINK to online file,Docuement upload or Lin to automatic download from internet,Yes,yes,pending,2026-08-05,Flagged (needs supplier confirmation),Open,2026-08-05
R022416,17797509,Blue Horizon Industries S.p.A.,India,,PCF,2,GHG & Energy,GHG / Energy Evidence Upload – Submission,Document file(s),File upload,Yes,yes,Unknown / not specified,2026-07-18,Flagged (needs supplier confirmation),Open,2026-07-18
R022418,17797509,Blue Horizon Industries S.p.A.,India,,PCF,3,PCF,PCF Upload – Submission,Information from supplier avaliable?,Check box,Yes,yes,123,2026-07-25,Flagged (needs supplier confirmation),Open,2026-07-25
R022420,17797509,Blue Horizon Industries S.p.A.,India,,PCF,3,PCF,PCF Upload – Submission,Submission ID / Workflow number,System-generated,Yes,yes,,2026-07-31,Missing,Open,2026-07-31
R022422,17797509,Blue Horizon Industries S.p.A.,India,,PCF,3,PCF,PCF Upload – Submission,Applies to purchased NART(s),Multi-select dropdown,Yes,yes,Unknown / not specified,2026-07-24,Flagged (needs supplier confirmation),Open,2026-07-24
R022425,17797509,Blue Horizon Industries S.p.A.,India,,PCF,3,PCF,PCF Upload – Submission,Site name,Freetext,Yes,yes,,2026-08-13,Missing,Open,2026-08-13
R022429,17797509,Blue Horizon Industries S.p.A.,India,,Certificates,1,Certificates,Certificates,Certificate for supplier entity,Freetext,Yes,yes,123,2026-08-18,Flagged (needs supplier confirmation),Open,2026-08-18
R022431,17797509,Blue Horizon Industries S.p.A.,India,,Certificates,1,Certificates,Certificates,Certificate file Upload or LINK to online file,Docuement upload or Lin to automatic download from internet,Yes,yes,123,2026-07-20,Flagged (needs supplier confirmation),Open,2026-07-20
R022433,3082371,Blue Horizon Industries AG,Switzerland,47636-95900-02,MDF,1,General information,Introduction,"Is this product a: Monomer, Polymer or no longer polymer or ""other""?",Dropdown,Yes,yes,"yes, see attachment",2026-08-08,Flagged (needs supplier confirmation),Open,2026-08-08
R022437,3082371,Blue Horizon Industries AG,Switzerland,47636-95900-02,MDF,2,REACH Registration Status,REACH Registration Status,Are all substances manufactures/sourced from within the EU?,Dropdown,Yes,yes,"Yes, compliant.",2026-08-21,Flagged (needs supplier confirmation),Open,2026-08-21
R022445,3082371,Blue Horizon Industries AG,Switzerland,47636-95900-02,MDF,3,REACH,REACh regulation No 1907/2006/EC,Evaluation Procedures,Dropdown,Yes,yes,"Yes, compliant.",2026-08-26,Flagged (needs supplier confirmation),Open,2026-08-26
R022448,3082371,Blue Horizon Industries AG,Switzerland,47636-95900-02,MDF,3,REACH,REACh regulation No 1907/2006/EC,Evaluation Procedures,Dropdown,Yes,yes,TBD,2026-07-27,Flagged (needs supplier confirmation),Open,2026-07-27
R022451,3082371,Blue Horizon Industries AG,Switzerland,47636-95900-02,MDF,4,Legislations,Chemicals prohibition ordinance ChemVerbotsV,Evaluation Procedures,Dropdown,Yes,yes,"yes, see attachment",2026-07-23,Flagged (needs supplier confirmation),Open,2026-07-23
R022452,3082371,Blue Horizon Industries AG,Switzerland,47636-95900-02,MDF,5,Legislations,POP regulation No 2019/1021/EC,Applies to all purchased products and packaging.,Dropdown,Yes,yes,"Yes, compliant.",2026-08-26,Flagged (needs supplier confirmation),Open,2026-08-26
